Name,Region,Year,Color,Castes,AlcoholPercentage,Producer,MinimunPrice,MaximumPrice,Judge,JudgeRating,Date,JudgeNotes,Label,Link
Casa Cadaval Pinot Noir 2008,Regional Ribatejo,2008,Red,Pinot Noir,14.0,"Casa Cadaval Investimentos Agrícolas, S.A.",12.5,15.0,Rui Reguinga e Joana Vida,15.5,Agosto 2011,"Apresenta uma cor granada intensa e concentrada, o nariz faz lembrar notas de fruta vermelha madura acompanhadas por uma leve sensação de especiarias e até um suave toque vegetal, na boca é um vinho equilibrado, de estrutura e complexidade médias, com taninos ligeiramente firmes e um paladar dominado pela fruta vermelha e subtis sensações de barrica, termina com um comprimento e persistência medianos.","Produzido exclusivamente a partir da casta Pinot Noir, este vinho apresenta cor rubi pálida, aroma a frutos vermelhos maduros com notas de cereja e de especiarias, e sabor equilibrado, macio, com final elegante, persistente. Deve ser servido a 16ºC, acompanhando carnes vermelhas grelhadas, produtos de charcutaria ou queijos curados, e pode ser consumido agora, ou guardado até 6 anos em local escuro e fresco.",https://osvinhos.blogspot.pt/2012/04/2172-casa-cadaval-pinot-noir-2008-tinto.html
Casa Cadaval Trincadeira Vinhas Velhas 2006,Regional Ribatejo,2006,Red,Trincadeira e Vinhas Velhas,14.0,"Casa Cadaval Investimentos Agrícolas, S.A.",10.0,12.5,Rui Reguinga e Joana Vida,16.0,Agosto 2011,"Cor rubi intensa, nariz apimentado, especiado e vegetal, com a fruta a aparecer a espaços, na boca revela uma agradável estrutura, finas notas especiadas e alguma barrica agradavelmente integrada no conjunto, os taninos revelam-se polidos e o final de boca tem um comprimento médio/longo e uma persistência interessante.","No terroir unico da Casa Cadaval são cuidadosamente cultivadas castas de elevada qualidade de variedades indígenas e internacionais. Produzido exclusivamente a partir da casta Trincadeira, proveniente de vinhas velhas com mais de 50 anos, este vinho apresenta cor vermelha rubi brilhante, aroma pronunciado a frutos vermelhos maduros com notas herbáceas e de especiarias, sabor macio com excelente estrutura e equilíbrio, e um final elegante, persistente. Deve ser servido a 18ºC, acompanhando pratos de carnes vermelhas ou queijos, e pode ser consumido agora ou guardado até 8 anos em local escuro e fresco.",https://osvinhos.blogspot.pt/2012/02/2117-casa-cadaval-trincadeira-vinhas.html
Casa Castillo Las Gravas 2013,Espanha,2013,Red,"Monastrell, Syrah e Garnacha",15.0,Propriedad Vitícola Casa Castillo,20.0,25.0,José Maria Vicente,16.5,Novembro 2018,"Cor granada intensa e nariz dominado pelos aromas de fruta vermelha e preta bem maduras, além de diversas especiarias e ainda um delicado toque mentolado e balsâmico, num fundo marcado pela barrica e por uma delicada sensação floral, na boca apresenta-se um vinho envolvente, muito equilibrado e com taninos firmes, é notório um corpo cheio e um volume acima da média, com o paladar a revelar-se muito bem preenchido pela fruta preta, notas de especiarias e barrica, além de uma leve sensação terrosa e mineral, o final de boca termina de uma forma prolongada.",70% monastrell 15% syrah 15% garnacha. Cultivo en secano. Vino de parcela.,https://osvinhos.blogspot.com/2019/07/5197-casa-castillo-las-gravas-2013-tinto.html
Casa Castillo Monastrell 2006,Espanha,2006,Red,Monastrell,14.0,Propriedad Vitícola Casa Castillo,7.5,10.0,José María Vicente,15.5,Setembro 2011,"Cor rubi/avermelhada de média intensidade, nariz fresco e equilibrado, bem composto por aromas florais, fruta vermelha madura e um leve toque de baunilha, na boca é um vinho agradável e relativamente estruturado, conta com uns taninos bem redondos, um paladar mais frutado que especiado e um final de comprimento médio e persistência evidente.","100% Monastrell, viñedos propios. Este vino ha permanecido 6 meses en barrica de roble.",https://osvinhos.blogspot.pt/2012/04/2191-casa-castillo-monastrell-2006.html
Casa da Alorna Colheita Seleccionada 2003,DOC Ribatejo,2003,Red,"Castelão, Trincadeira e Tinta Miúda",14.0,"Quinta da Alorna Vinhos, Lda",4.0,7.5,Nuno Cancela de Abreu e Martta Simões,16.0,Julho 2007,"Cor rubi intensa e aromas fortemente marcados pelos frutos silvestres bem maduros, na boca é volumoso e impetuoso até, a especiaria aparece muito bem integrada num conjunto frutado e fresco, o final é persistente e comprido.","Produzido a partir das castas Castelão (Periquita), Trincadeira e Tinta Miúda com estágio de 9 meses em carvalho americano. Aroma e frutos vermelhos maduros, ameixa e groselha. É macio, com complexidade a fruta, madeira e especiarias. Ideal para acompanhar queijos fermentados e especialmente pratos de caça. Consumir a 18ºC.",https://osvinhos.blogspot.pt/2006/06/178-casa-da-alorna-colheita.html
Casa da Atela Sauvignon 2006,Regional Ribatejo,2006,White,Sauvignon Blanc,13.5,"Sociedade Agrícola de Gouxa e Atela, S.A.",4.0,7.5,António Ventura,15.5,Outubro 2008,"Cor cristalina e nariz frutado, de grande frescura e delicadeza, na boca revela um corpo suave e uma textura agradável, notas de citrinos e acidez média, tudo muito equilibrado e um final de comprimento mediano.",-,https://osvinhos.blogspot.pt/2010/01/1176-casa-da-atela-sauvignon-2006.html
Casa da Atela Syrah 2004,Regional Ribatejo,2004,Red,Syrah,13.5,"Sociedade Agrícola de Gouxa e Atela, S.A.",7.5,10.0,António Ventura,15.0,Janeiro 2008,"Aromas ainda muito fechados mas lembrando notas de frutos bem maduros, na boca a acidez é elevada, taninos cheios de garra e uma fruta delicada, o final é médio.",-,https://osvinhos.blogspot.pt/2008/09/910-casa-da-atela-syrah-2004-tinto.html
Casa da Atela Touriga Nacional 2005,Regional Ribatejo,2005,Red,Touriga Nacional,14.5,"Sociedade Agrícola de Gouxa e Atela, S.A.",7.5,10.0,António Ventura,15.5,Janeiro 2008,"Cor intensa, nariz ainda muito complexo e jovem, ligeiras notas florais e de frutos vermelhos, paladar ainda muito marcado pela madeira, de estrutura mediana e com boa acidez, o final é médio/longo.",-,https://osvinhos.blogspot.pt/2008/09/909-casa-da-atela-touriga-nacional-2005.html
Casa da Capela Grande Escolha 2003,DOC Douro,2003,Red,"Touriga Nacional, Touriga Franca, Tinta Roriz e Tinta Barroca",13.0,José Carlos Monteiro Pinto,4.0,7.5,José Carlos Monteiro Pinto,15.5,Maio 2007,"Aromas marcados pela fruta madura e por alguma baunilha, na boca mostra-se o rebuçado e a madeira aparece muito ao de leve, estrutura fácil e equilibrada, final médio e de persistência considerável.","Casa da Capela GRANDE ESCOLHA é um vinho proveniente das castas Touriga Nacional, Touriga Franca, Tinta Roriz e Tinta Barroca. Vinificado em lagares de granito com pisa a pé, estagiou em barricas de carvalho durante 9 meses. Cor Rubi, com aromas complexos, onde ressaltam os frutos vermelhos maduros e especiarias, apresenta-se muito elegante, equilibrado e harmonioso. Sendo um produto natural, não filtrado, está sujeito a criar depóstio com o tempo. Recomenda-se que seja servido com cuidado a uma temperatura entre os 17/18ºC.",https://osvinhos.blogspot.pt/2007/07/569-casa-da-capela-grande-escolha-2003.html
Casa da Capela Reserva 1999,DOC Douro,1999,Red,"Touriga Nacional, Touriga Francesa e Tinta Roriz",12.0,José Carlos Monteiro Pinto,4.0,7.5,José Carlos Monteiro Pinto,15.5,Julho 2014,"Aromas agradáveis a frutos silvestres, mas que se perdem um pouco no paladar, notam-se as especiarias e tem um final de boca mediano, destacando-se a madeira.","Casa da Capela 1999, é um vinho tinto do Douro, produzido com castas nobres tais como, Touriga Nacional, Touriga Francesa e Tinta Roriz"," e elaborado em lagares de xisto com pisa de homem. Este vinho não foi filtrado estando por isso, sujeito a criar depósito com o tempo."
Casa da Carvalha Reserva 2009,DOC Dão,2009,Red,Touriga Nacional e Alfrocheiro,13.5,Tomaz Andrade Rocha,10.0,12.5,Rui Reguinga,16.5,Maio 2014,"Cor vermelha de tonalidade granada e nariz rico em notas florais e de frutos do bosque misturados com delicadas notas vegetais, um certo fumado e algumas especiarias, na boca é um vinho equilibrado, com taninos bem presentes e uma complexidade interessante, revela um paladar frutado e especiado, além de suavemente marcado pela madeira, terminando com um comprimento médio/longo.","Castas: Touriga-Nacional, Alfrocheiro. Vinificação: Vindima manual. Desengace total. Fermentação em lagares com temperatura controlada a 24/26ºC. Envelhecimento: Estágio de 14 meses em barricas de carvalho Francês. Estágio posterior de 6 meses e garrafa. Prova Organoléptica: Aroma complexo, intenso. Paladar encorpado, taninos suaves, acidez equilibrada. Final muito longo e elegante. Enólogo: Rui Reguinga.",https://osvinhos.blogspot.pt/2015/04/3558-casa-da-carvalha-reserva-2009-tinto.html
Casa da Palmeira 2001,DOC Douro,2001,Red,"Tinta Roriz, Touriga Franca e Touriga Nacional",13.5,Quinta de Vila Maior - Manuel Joaquim Pinto,4.0,7.5,Álvaro Van Zeller,15.0,Setembro 2006,"Aromas bem conseguidos a frutos silvestres acompanhados de leves notas de madeira, equilibrado e de paladar cheio, respirando faz lembrar o martini rosso, o final de boca é persistente e interessante.","Produzido na Quinta de Vila Maior. Situada na foz do rio Sabor, coração do Douro Superior, a partir das castas Tinta Roriz, Touriga Franca e Touriga Nacional. As uvas são vindimadas em caixas de 20 kg e, criteriosamente, seleccionadas em tapete. O mosto é submetido a uma maceração pré-fermentativa a baixa temperatura nos tradicionais lagares de granito do Douro e a fermentação decorre em cubas de aço inoxidavel sob temperatura controlada. Depois de um estágio em barricas de 2º e 3º ano, de carvalho americano e francês, o vinho é submetido a uma ligeira filtração antes de ser engarrafado. Acompanha, preferencialmente, bacalhau e peixes gordos assados, pratos de carne vermelha e queijos. Servir à temperatura de 20 - 22ºC. Data de vindima: 10 de Setembro. Enólogo responsável: Álvaro van Zeller",https://osvinhos.blogspot.pt/2006/06/176-casa-da-palmeira-2001-tinto.html
Casa da Palmeira Reserva 2004,DOC Douro,2004,Red,"Tinta Roriz, Touriga Franca e Touriga Nacional",13.5,Quinta de Vila Maior - Manuel Joaquim Pinto,4.0,7.5,Álvaro Van Zeller,16.5,Outubro 2009,"Apresenta uma cor rubi e um nariz muito agradável, cheio de notas de frutos maduros, acompanhados por uma ligeira especiaria e um certo fumado, na boca é um vinho muito equilibrado e suave, mostra-se encorpado e com taninos redondos, continua frutado e perfumado por um toque floral que confere um certa frescura ao conjunto, o final é prolongado e bem persistente.",-,https://osvinhos.blogspot.pt/2010/10/1480-casa-da-palmeira-reserva-2004.html
Casa da Passarela 2008,DOC Dão,2008,Red,"Touriga Nacional, Alfrocheiro, Jaen e Tinta Roriz",13.5,"O Abrigo da Passarela, Lda",2.0,4.0,Paulo Nunes,14.5,Janeiro 2012,"Cor rubi de média intensidade e nariz preenchido por agradáveis e frescas notas florais e fruta vermelha, misturadas com delicadas sugestões de especiarias e também um certo vegetal, na boca é um vinho equilibrado, redondo e frutado, com taninos polidos e final de boca mediano, em termos de comprimento e persistência.","A Casa da Passarela nasceu no séc. XIX, desde então, e ao longo de gerações são produzidos aqui os mais afamados vinhos do Dão. Localizada no sopé da Serra da Estrela é constituída por sete vinhas de onde nascem vinhos de carácter singular, que personificam o ""terroir"" único de cada vinha. Este vinho nasce de um rigoroso trabalho de viticultura e o respeito na adega por esse dedicado trabalho, elaborado a partir de uvas das castas Touriga-Nacional, Alfrocheiro, Jaen e Tinta-Roriz, colhidas no estado ideal de maturação.",https://osvinhos.blogspot.pt/2012/07/2287-casa-da-passarela-2008-tinto.html
Casa da Passarela 2010,DOC Dão,2010,Rosé,Tinta Roriz e Touriga Nacional,13.5,"O Abrigo da Passarela, Lda",2.0,4.0,Paulo Nunes,14.0,Janeiro 2012,"Cor vermelho vivo e nariz fresco e equilibrado, onde a fruta vermelha e a groselha se destacam num conjunto simples e fresco, na boca é um vinho correcto, de fácil prova e onde o paladar revela agradáveis notas de fruta vermelha, o final de boca, além de ligeiramente gaseificado, termina com um comprimento e persistência pouco expressivos.","A Casa da Passarela nasceu no séc. XIX, desde então, e ao longo de gerações são produzidos aqui os mais afamados vinhos do Dão. Localizada no sopé da Serra da Estrela é constituída por sete vinhas de onde nascem vinhos de carácter singular, que personificam o ""terroir"" único de cada vinha. A vindima foi feita de acordo com o estado de maturação ideal para este perfil de vinho. Vinificação com maceração pelicular e controlo de temperatura. Elaborado a partir das castas Tinta Roriz e Touriga-Nacional. Apresenta-se elegante e fresco.",https://osvinhos.blogspot.pt/2012/07/2286-casa-da-passarela-2010-rose.html
Casa da Passarela 2011,DOC Dão,2011,Rosé,Tinta Roriz e Touriga Nacional,13.5,"O Abrigo da Passarela, Lda",2.0,4.0,Paulo Nunes,15.0,Agosto 2013,"Cor salmão com delicados apontamentos avermelhados, no nariz sobressai um intenso aroma de fruta vermelha madura aliada a delicadas notas florais, na boca é um vinho fresco, com uma acidez agradável e um paladar cheio de fruta, o final de boca tem um comprimento médio.","A Casa da Passarela nasceu no séc. XIX, desde então, e ao longo de gerações são produzidos aqui os mais afamados vinhos do Dão. Localizada no sopé da Serra da Estrela é constituída por sete vinhas de onde nascem vinhos de carácter singular, que personificam o ""terroir"" único de cada vinha. A vindima foi feita de acordo com o estado de maturação ideal para este perfil de vinho. Vinificação com maceração pelicular e controlo de temperatura. Elaborado a partir das castas Tinta-Roriz e Touriga-Nacional. Apresenta-se elegante e fresco.",https://osvinhos.blogspot.pt/2014/06/3201-casa-da-passarela-2011-rose.html
Casa da Passarela Colheita Seleccionada 2008,DOC Dão,2008,Red,"Touriga Nacional, Tinta Roriz, Alfrocheiro e Jaen",13.5,"O Abrigo da Passarela, Lda",2.0,4.0,Paulo Nunes,15.0,Janeiro 2012,"Apresenta uma cor rubi no centro e uma auréola avermelhada, o nariz revela agradáveis sugestões de fruta vermelha apoiadas em delicadas notas florais e alguma groselha, na boca é um vinho correcto, equilibrado e com boa dose de fruta, notando-se até alguma doçura da mesma, apoiada em delicadas nuances florais, o final de boca tem um comprimento curto/médio e uma persistência medianamente expressiva.","A Casa da Passarela nasceu no séc. XIX, desde então, e ao longo de gerações são produzidos aqui os mais afamados vinhos do Dão. Localizada no sopé da Serra da Estrela é constituída por sete vinhas de onde nascem vinhos de carácter singular, que personificam o ""terroir"" único de cada vinha. Este vinho nasce de um rigoroso trabalho de viticultura, no qual, foram seleccionadas as uvas provenientes de três vinhas compostas pelas castas: Touriga-Nacional, Tinta-Roriz, Alfrocheiro e Jaen, essas uvas foram colhidas no estado ideal de maturação transmitindo assim toda a complexidade e elegância a este vinho.",https://osvinhos.blogspot.pt/2012/07/2285-casa-da-passarela-colheita.html
